genres,release_year,item_id,title,playtime_forever
Strategy,1998.0,450140.0,Seven Kingdoms: Ancient Adversaries,0.18333333333333335
Action,2016.0,427510.0,Way of the Samurai 3,152.9
Indie,2016.0,411750.0,Brick Inventions,1.45
Adventure,2016.0,397090.0,Wind Child,181.3
Adventure,2016.0,447850.0,The Next Door,414.9166666666667
Action,2016.0,436480.0,Soup: the Game,19.05
Adventure,2015.0,432180.0,Discouraged Workers TEEN,112.28333333333333
Action,2016.0,451130.0,Khan: Absolute Power,1.5333333333333334
Indie,2016.0,440020.0,bit Dungeon+,15.05
Action,2016.0,453350.0,Vaccine War,1.9166666666666667
Action,2016.0,427970.0,Heathen Engineering's Terran,0.06666666666666667
Action,2016.0,454670.0,Piggy Princess,70.18333333333334
Action,2016.0,453740.0,Spaceman Sparkles 3,3.4
Action,2016.0,431450.0,Alchemist's Awakening,13.716666666666667
Action,2016.0,387340.0,Hyperdimension Neptunia U: Action Unleashed,1208.3666666666666
Adventure,2016.0,453390.0,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,3.1
Action,2016.0,317530.0,Congo,4.316666666666666
Casual,2016.0,418190.0,Helen's Mysterious Castle,109.01666666666667
Casual,2016.0,417310.0,Hiragana Pixel Party,2.1166666666666667
Action,2016.0,451670.0,War Birds: WW2 Air strike 1942,0.0
Indie,2016.0,448530.0,Square's Route,4.6
Action,2016.0,424830.0,Bell Ringer,562.2
Action,2016.0,406690.0,Roses and Gems,0.0
Action,2016.0,428410.0,PRiO,4.616666666666666
Indie,2016.0,341270.0,Samphi,9.616666666666667
Action,2016.0,453510.0,One Man Is Not No Man,2.15
Indie,2016.0,438820.0,Hyper Box,11.583333333333334
Action,2016.0,370490.0,ASCII Attack,30.45
Action,2016.0,441280.0,Pharaoh Rebirth+,0.0
Action,2016.0,420850.0,Cosmic Leap,59.96666666666667
Strategy,2016.0,443020.0,Victory and Glory: Napoleon,17.566666666666666
Adventure,2016.0,445210.0,Tiny Knight,3.2
Adventure,2016.0,453890.0,Black Rose,25.183333333333334
Action,2016.0,435600.0,"My Tower, My Home",0.0
Action,2016.0,449120.0,Nanobots,0.48333333333333334
Adventure,2016.0,448540.0,Terror Lab,0.016666666666666666
Action,2016.0,436390.0,Prison Run and Gun,12.983333333333334
Action,2016.0,454130.0,Nil-Ninjahtic: Ronin,22.21666666666667
Casual,2016.0,453340.0,Hustle Cat,80.98333333333333
Action,2016.0,420900.0,Mech Anarchy,19.96666666666667
Adventure,2015.0,449340.0,Serafina's Crown,98.01666666666667
Action,2016.0,396260.0,World's Fastest Pizza,13.533333333333333
Action,2016.0,451200.0,Candlelight,0.05
Casual,2016.0,438350.0,Dynetzzle Extended,0.11666666666666667
Strategy,2016.0,450290.0,Assault on Arnhem,4.6
Adventure,2016.0,333100.0,Demesne,0.36666666666666664
Action,2016.0,416070.0,Mars 2030,7.466666666666667
Action,2016.0,366010.0,Generic Space Shooter,1.1166666666666665
Adventure,2016.0,435030.0,Lost Lands: Mahjong,341.2166666666667
Adventure,2016.0,370280.0,Season of 12 Colors,150.51666666666668
Action,2016.0,263980.0,Out There Somewhere,1760.5833333333333
Action,2016.0,451830.0,One way to exit,78.28333333333333
Casual,2016.0,449540.0,There's Poop In My Soup,308.3666666666667
Casual,2016.0,449520.0,Rush for gold: California,2.25
Casual,2012.0,451350.0,Tropical Fish Shop 2,1.3833333333333333
Indie,2016.0,368570.0,Beat Da Beat,3.2666666666666666
Casual,2015.0,443370.0,The Treasures of Montezuma 5,6.333333333333333
Adventure,2016.0,437420.0,The Secret Order 3: Ancient Times,45.483333333333334
Adventure,2016.0,417900.0,"Upwards, Lonely Robot",1.4
Action,2016.0,444740.0,Cologne,0.0
Adventure,2016.0,320040.0,Moon Hunters,322.15000000000003
Simulation,2016.0,385730.0,WWE 2K16,4829.866666666667
Indie,2016.0,448480.0,Caravanserail,0.0
Action,2016.0,314180.0,Deathsmiles,521.2333333333333
Indie,2016.0,369990.0,"Gremlins, Inc.",432.68333333333334
Action,2016.0,405440.0,Ares Omega,99.23333333333333
Casual,2016.0,442890.0,Magic Potion Explorer,107.11666666666666
Action,2016.0,296810.0,Jump Tanks,0.016666666666666666
Action,2016.0,386940.0,Ultimate Chicken Horse,1443.85
Indie,2016.0,253190.0,Kingdom Wars 2: Battles,441.4833333333333
Action,2016.0,449550.0,Chicken Invaders 2,278.76666666666665
Action,2016.0,360510.0,Into the Stars,62.38333333333333
Action,2016.0,442210.0,Switchcars,90.1
Simulation,2017.0,324090.0,Football Club Simulator - FCS 18,0.05
Adventure,2016.0,440790.0,Spellbind : Luppe's tale,4.466666666666667
Action,2016.0,439950.0,Frontier,0.35
Indie,2016.0,448630.0,Rabiez: Epidemic,25.25
Action,2016.0,440750.0,Story of a Cube,22.366666666666667
Action,2016.0,425870.0,Gyrodisc Super League,1.4
Action,2016.0,448070.0,Red Risk,161.25
Indie,2016.0,448560.0,Mind Games,84.55
Casual,2016.0,447310.0,Paper Train Traffic,15.666666666666668
Adventure,2016.0,446640.0,Space Pilgrim Episode IV: Sol,292.4166666666667
Action,2016.0,448230.0,AsteroidsHD,0.31666666666666665
Simulation,2016.0,312980.0,Graviteam Tactics: Mius-Front,128.23333333333332
Indie,2016.0,448150.0,Mystica: The Ninth Society,68.56666666666666
Casual,2016.0,421140.0,Blades of the Righteous,41.3
Education,2016.0,415000.0,GTGD S3 How To Make A Game,6.5
Casual,2016.0,372430.0,World Defense : A Fragmented Reality Game,0.11666666666666667
Action,2016.0,436360.0,Robo's World: The Zarnok Fortress,36.36666666666667
Utilities,2016.0,448830.0,ASMR Universe,216.61666666666667
Action,2016.0,382420.0,E.T. Armies,77.3
Free to Play,2016.0,449020.0,The Bottom of the Well,48.96666666666667
Action,2016.0,428440.0,Chasing Dead,24.01666666666667
Action,2016.0,449940.0,! That Bastard Is Trying To Steal Our Gold !,12.366666666666667
Casual,2016.0,358490.0,Drip Drip,0.0
Action,2016.0,445840.0,Undead vs Plants,0.05
Action,2016.0,444710.0,Battle Crust,0.5666666666666667
Adventure,2016.0,351730.0,On My Own,9.133333333333333
Indie,2016.0,373770.0,LiEat,341.85
Action,2013.0,410370.0,Huenison,11.55
Action,2016.0,390680.0,Spacejacked,34.8
Action,2016.0,405720.0,Perfect Universe - Play with Gravity,6.833333333333333
Indie,2016.0,351700.0,UnReal World,131.36666666666667
Indie,2016.0,413150.0,Stardew Valley,116945.55
Action,2016.0,371660.0,Far Cry® Primal,5987.216666666666
Adventure,2016.0,432240.0,UnderDread,29.9
Adventure,2016.0,336130.0,Shardlight,49.21666666666667
Indie,2016.0,433840.0,Trulon: The Shadow Engine,0.016666666666666666
Adventure,2015.0,354860.0,The Adventures of Tree,463.5833333333333
Action,2001.0,356500.0,STAR WARS™ Galactic Battlegrounds Saga,460.8333333333333
Adventure,2016.0,421050.0,Deponia Doomsday,172.46666666666667
Strategy,1998.0,441550.0,STAR WARS™ Rebellion,271.73333333333335
Action,2016.0,416240.0,Space Impossible,0.5666666666666667
Adventure,2016.0,421610.0,XBlaze Code: Embryo,143.28333333333333
Strategy,2016.0,396320.0,Tank Battle: 1944,2.5166666666666666
Action,2016.0,371880.0,Collider,2.25
Action,2016.0,447860.0,Maria the Witch,0.15
Action,2016.0,423610.0,Where's My Mommy?,16.283333333333335
Simulation,2016.0,324310.0,Bus Simulator 16,410.18333333333334
Action,2014.0,299460.0,Woodle Tree Adventures,1997.05
Indie,2016.0,412490.0,Yrminsul,34.95
Action,2016.0,424640.0,Karaski: What Goes Up...,22.833333333333336
Casual,2016.0,410290.0,Acorn Assault: Rodent Revolution,17.9
Action,2016.0,355310.0,Blood Alloy: Reborn,0.8833333333333333
Action,2016.0,434980.0,Onion Force,44.38333333333333
Action,2016.0,442220.0,Iron Madness,2.15
Casual,2016.0,449050.0,Rock Paper Scissors Champion,8.75
Adventure,2016.0,443460.0,Star Sky 2 - ブルームーン 2,145.54999999999998
Casual,2016.0,437900.0,Party Jousting,67.6
Casual,2016.0,408860.0,Dead Stop,0.0
Action,2016.0,434230.0,Fairies vs. Darklings: Arcane Edition,8.633333333333333
Adventure,2016.0,445750.0,Settled,3.5999999999999996
Adventure,2016.0,279900.0,Soul Axiom,137.2
Indie,2016.0,411600.0,The Sentient,8.2
Action,2016.0,386650.0,Dungeons and Robots,5.666666666666667
Action,2016.0,219990.0,Grim Dawn,27385.95
Strategy,1996.0,410980.0,Master of Orion 2,21.216666666666665
Adventure,2016.0,404510.0,Heaven's Hope - Special Edition,0.0
Action,2016.0,432590.0,And So It Was,0.0
Strategy,1996.0,410970.0,Master of Orion 1,2.0833333333333335
Action,2016.0,348460.0,Bierzerkers,148.98333333333332
Casual,2016.0,427520.0,Factorio,52580.3
Indie,2016.0,442140.0,Dyadic,0.18333333333333332
Adventure,2016.0,429570.0,The Walking Dead: Michonne - A Telltale Miniseries,844.1
Indie,2016.0,224500.0,Gnomoria,9809.65
Action,2016.0,438000.0,PIXELMAN,71.88333333333334
Action,2016.0,405540.0,Ninja Senki DX,19.916666666666668
Action,2016.0,368740.0,Obliteracers,35.31666666666667
Utilities,2016.0,404790.0,Godot Engine,19.366666666666667
Action,2016.0,441640.0,VALENS,1.25
Action,2016.0,422970.0,Devil Daggers,844.0666666666667
Adventure,2016.0,444260.0,Mindless Running,158.61666666666667
Action,2016.0,398930.0,MacGuffin,0.0
Casual,2016.0,436150.0,Governor of Poker 3,974.1333333333333
Adventure,2016.0,440870.0,Mysteries of the Past: Shadow of the Daemon Collector's Edition,2.9166666666666665
Action,2016.0,444420.0,24 Hours 'til Rescue,2.283333333333333
Action,2016.0,429160.0,Cyborg Rage,0.16666666666666666
Action,2016.0,439910.0,Risky Rescue,121.14999999999999
Casual,2016.0,444480.0,Broken Dreams,299.4666666666667
Casual,2016.0,355920.0,Pixel Puzzles 2: Space,36.266666666666666
Adventure,2016.0,428880.0,The Quest,80.46666666666667
Action,2016.0,435050.0,Glory Kingdom,0.0
Indie,2016.0,439720.0,Unending Galaxy,80.8
Adventure,2016.0,432470.0,Magdalena,189.1
Animation &amp; Modeling,2016.0,441770.0,MindTex 2,0.05
Action,2016.0,434790.0,Planet 1138,0.0
Adventure,2016.0,415610.0,Red Comrades Save the Galaxy: Reloaded,0.43333333333333335
Simulation,2004.0,411310.0,"Codename: Panzers, Phase One",21.933333333333334
Simulation,2005.0,411320.0,"Codename: Panzers, Phase Two",0.7333333333333334
Action,2016.0,408650.0,ChromaGun,29.233333333333334
Indie,2016.0,443830.0,The Daring Mermaid Expedition,3.05
Action,2016.0,425160.0,Recursion Deluxe,129.95
Adventure,2016.0,402620.0,Kindred Spirits on the Roof,447.58333333333337
Free to Play,2016.0,264120.0,Victory: The Age of Racing,498.8
Action,2016.0,411080.0,SHOWTIME 2073,4.2
Action,2016.0,401890.0,ARSLAN: THE WARRIORS OF LEGEND,85.61666666666667
Indie,2016.0,270880.0,American Truck Simulator,11875.816666666666
Action,2017.0,397810.0,Super Bomb Rush!,0.03333333333333333
Action,2016.0,406120.0,Astral Breakers,70.38333333333333
Adventure,2016.0,439250.0,Space Pilgrim Episode III: Delta Pavonis,251.4
Action,2016.0,434420.0,The Chosen RPG,891.1333333333333
Action,2016.0,349040.0,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,4485.55
Adventure,2016.0,383870.0,Firewatch,3815.266666666667
Action,2016.0,378930.0,Pesadelo - Regressão,0.4833333333333333
Adventure,2016.0,431510.0,Mystic Destinies: Serendipity of Aeons,155.85
Action,2016.0,443750.0,Waste Walkers Awareness,0.0
Indie,2016.0,392080.0,Wayward Terran Frontier: Zero Falls,32.3
Adventure,2016.0,283060.0,Lucent Heart,96.96666666666667
Strategy,2016.0,268500.0,XCOM® 2,85711.71666666666
Sports,2011.0,438660.0,Jerry Rice &amp; Nitus' Dog Football,24.45
Indie,2016.0,434410.0,Moonlight,80.05
Action,2016.0,423180.0,A.I. Space Corps,0.13333333333333333
Adventure,2016.0,437740.0,Inside: Before Birth,0.03333333333333333
Adventure,2016.0,374900.0,Agatha Christie - The ABC Murders,32.13333333333333
Indie,2016.0,404620.0,The Political Machine 2016,230.95
Action,2016.0,357340.0,Cobalt,557.4833333333333
Casual,2016.0,404700.0,Curvatron,87.11666666666667
Action,2016.0,434220.0,Bear Haven Nights,0.45
Adventure,2016.0,432410.0,The Sacred Stone: A Story Adventure,0.4666666666666667
Adventure,2016.0,435120.0,Rusty Lake Hotel,81.23333333333333
Indie,2015.0,439770.0,The Lost Heir: The Fall of Daria,19.049999999999997
Casual,2016.0,431240.0,Golf With Your Friends,10255.9
Casual,2016.0,378490.0,Sunny Hillride,1.35
Action,2016.0,416110.0,Blitz Breaker,123.15
Indie,2016.0,427810.0,CALENDULA,10.033333333333333
Action,2016.0,416850.0,Astral Gun,0.1
Action,2016.0,434930.0,GiAnt,1.7333333333333334
Action,2016.0,418620.0,The TakeOver,0.0
Casual,2016.0,434210.0,It's Spring Again,110.08333333333334
Adventure,2016.0,440410.0,Wolfsong,3.15
Action,2016.0,353190.0,Bombshell,18.9
Action,2016.0,425230.0,Sword 'N' Board,1.35
Action,2016.0,394990.0,Habitus,0.016666666666666666
Indie,2016.0,439750.0,The Lost Heir 2: Forging a Kingdom,5.166666666666666
Action,2016.0,416720.0,Toro,0.26666666666666666
Action,2016.0,406130.0,DarkMaus,394.01666666666665
Action,2016.0,432870.0,Special Tactics,3.7333333333333334
Free to Play,2016.0,381640.0,Allods Online RU,43.28333333333333
Adventure,2016.0,345700.0,Echo Tokyo: An Intro,159.03333333333336
Action,2016.0,424280.0,Iron Snout,1847.1666666666667
Adventure,2016.0,427980.0,Aozora Meikyuu,616.2166666666667
Casual,2008.0,436140.0,Empire of the Gods,71.95
Adventure,2016.0,415840.0,Mystic Saga,49.6
Casual,2016.0,426690.0,Narcissu 10th Anniversary Anthology Project,89.81666666666666
Action,2016.0,438180.0,Super Mustache,245.04999999999998
Action,2016.0,438080.0,Surfingers,137.85
Casual,2016.0,389120.0,10 Minute Barbarian,3.5833333333333335
Action,2016.0,438010.0,PulseCharge,195.56666666666666
Action,2016.0,366160.0,Hounds : The Last Hope,292.8666666666667
Action,2016.0,438020.0,AI: Rampage,14.75
Action,2016.0,372540.0,The Lost Mythologies,38.45
Action,2016.0,420570.0,Cubixx HD,0.16666666666666666
Action,2016.0,438160.0,LILT,0.2833333333333333
Action,2016.0,429220.0,FullBlast,24.15
Adventure,2016.0,406870.0,Eventide: Slavic Fable,53.85
Casual,2016.0,421040.0,Plantera,1382.7333333333333
Action,2016.0,400910.0,Rabi-Ribi,1488.4333333333334
Adventure,2016.0,425600.0,The Order of the Thorne - The King's Challenge,0.0
Action,2016.0,416330.0,Revolt,0.55
Audio Production,2016.0,432330.0,Rytmik Lite Chiptune Synthesizer,4.550000000000001
Action,2016.0,418610.0,Swiftly,40.63333333333333
Action,2016.0,413870.0,Sickness,170.26666666666668
Racing,2016.0,355060.0,Sébastien Loeb Rally EVO,3.6166666666666667
Action,2016.0,391730.0,Crashlands,1439.2166666666667
Massively Multiplayer,2016.0,346220.0,Lif,21.333333333333332
Casual,2016.0,397820.0,Let's Sing 2016,5.716666666666667
Action,2016.0,396010.0,The Rise of Chubtan,23.633333333333333
Action,2016.0,423900.0,Dinocide,131.85
Action,2016.0,323850.0,Move or Die,1462.1833333333334
Action,2016.0,311310.0,Naval Action,6158.316666666667
Action,2016.0,431560.0,Hard Room,124.88333333333334
Indie,2016.0,352240.0,The Westport Independent,13.966666666666667
Action,2016.0,383800.0,Close Order,91.71666666666667
Action,2016.0,412540.0,The Minotaur,49.43333333333334
Indie,2016.0,340490.0,Subterrain,448.4166666666667
Casual,2016.0,236010.0,Bloxitivity,67.28333333333333
Adventure,1996.0,433580.0,Timelapse,6.383333333333334
Adventure,2016.0,437170.0,The Amazing Adventures of Ash - Afterparty,1.75
Action,2016.0,409730.0,Death by Game Show,15.116666666666665
Action,2016.0,433950.0,Bit Blaster XL,637.2666666666667
Action,2016.0,432640.0,BuriedTown,1.5333333333333332
Casual,2016.0,434620.0,Pythagoria,14.116666666666667
Action,2016.0,410820.0,Starward Rogue,61.9
Strategy,2004.0,433280.0,Warlords Battlecry III,124.31666666666666
Adventure,2016.0,432610.0,Monumental,54.75
Action,2016.0,429120.0,Zamarian,0.23333333333333334
Action,2016.0,425340.0,Space Moth DX,39.11666666666667
Action,2016.0,285070.0,Between Me and The Night,70.01666666666667
Adventure,2016.0,434370.0,Buried: An Interactive Story,3.9
Action,2016.0,363270.0,O3DX,93.58333333333333
Casual,2016.0,431770.0,Rivalry,54.1
Adventure,2016.0,434920.0,Last Heroes 2,30.15
Action,2016.0,437660.0,Microcosmum: survival of cells - Colors for organisms,0.0
Action,2016.0,387130.0,"Zombie Hunter, Inc.",1.9
Action,2016.0,368860.0,Garbage Day,94.71666666666667
Indie,2016.0,398170.0,Evochron Legacy,76.0
Action,2016.0,384100.0,Slybots: Frantic Zone,0.35
Casual,2016.0,415080.0,Cyber Team Manager,30.166666666666668
Adventure,2016.0,432770.0,Small Town Terrors: Livingston,0.0
Action,2016.0,317060.0,Attractio,16.816666666666666
Action,2016.0,324650.0,Gemini: Heroes Reborn,85.13333333333333
Action,2016.0,415350.0,Shooting Stars!,131.91666666666669
Action,2015.0,412400.0,GASP,22.333333333333332
Action,2016.0,401360.0,The Aquatic Adventure of the Last Human,34.199999999999996
Action,2016.0,350740.0,The Bug Butcher,142.51666666666665
Action,2016.0,434270.0,Parasite,0.2833333333333333
Action,2016.0,353700.0,The Deadly Tower of Monsters,68.41666666666667
Action,2016.0,339340.0,Resident Evil 0 / biohazard 0 HD REMASTER,1009.6
Indie,2016.0,262060.0,Darkest Dungeon®,34335.51666666667
Casual,2016.0,434960.0,Rolling Gauntlet,0.0
Action,2016.0,398070.0,Protoshift,65.16666666666667
Casual,2015.0,409290.0,Herding Dog,46.35
Action,2016.0,405860.0,Super Ubie Island REMIX,55.46666666666667
Action,2016.0,429260.0,Super Intergalactic Gang,0.0
Indie,2016.0,414370.0,Raining Blobs,172.11666666666667
Indie,2016.0,428350.0,Fear Equation,70.95
Action,2016.0,424760.0,Bladestar,13.766666666666667
Indie,2016.0,354740.0,Echoes of Aetheria,20.6
Action,2016.0,432170.0,Silver Knight,175.0
Casual,2016.0,432190.0,Chef Solitaire: USA,88.83333333333333
Simulation,1987.0,374080.0,Falcon,0.0
Simulation,1988.0,286790.0,Falcon A.T.,0.0
Simulation,1998.0,429530.0,Falcon 4.0,6.416666666666666
Simulation,1994.0,429520.0,Falcon Gold,66.66666666666667
Action,2016.0,428100.0,Beyond Reality,102.00000000000001
Casual,2016.0,429300.0,Sepia Tears,185.2
Adventure,2016.0,415670.0,Highrise Heroes: Word Challenge,57.06666666666667
Indie,2016.0,432500.0,Evertown,1.6166666666666667
Action,2016.0,431910.0,Psychocat: The Answer,51.71666666666667
Adventure,2016.0,429600.0,Fairy Tale Mysteries: The Puppet Thief,117.71666666666667
Simulation,1990.0,263940.0,Red Baron Pack,14.35
Adventure,2015.0,386480.0,Blood Code,547.2333333333333
Action,2015.0,368980.0,Force of Elements,25.116666666666667
Action,2015.0,316390.0,sZone-Online,1758.8833333333332
Action,2016.0,378450.0,Robot Tsunami,0.0
Casual,2015.0,378390.0,Production Inc.,0.8
Adventure,2015.0,424320.0,Anomaly 1729,0.8166666666666668
Action,2015.0,429950.0,ABO MANDO,101.23333333333333
Action,2014.0,407900.0,Princess Remedy in a World of Hurt,95.58333333333333
Action,2015.0,420070.0,Kill The Plumber,55.9
Indie,2016.0,405640.0,Pony Island,3380.883333333333
Action,2016.0,428900.0,"Linea, the Game",156.91666666666666
Action,2016.0,431740.0,Chowderchu,0.0
Adventure,2016.0,429580.0,A Wild Catgirl Appears!,209.8
Action,2016.0,431330.0,Dungeons Are Random,0.016666666666666666
Indie,2016.0,409170.0,Contract,5.683333333333334
Action,2016.0,418120.0,Cally's Caves 3,343.5333333333333
Action,2016.0,352790.0,Futuridium EP Deluxe,2.3666666666666667
Action,2015.0,411720.0,Quantum Lock,0.0
Adventure,2015.0,431540.0,Frosty Kiss,55.800000000000004
Indie,2016.0,428060.0,Millia -The ending-,22.133333333333333
Adventure,2016.0,431470.0,Inside The Code,0.0
Casual,2016.0,355510.0,Crazy Belts,0.16666666666666666
Action,2016.0,390730.0,Sora,38.03333333333333
Action,2015.0,412230.0,Ohio Jack and The Cup Of Eternity,62.43333333333334
Action,2015.0,298240.0,Red Crucible®: Firestorm,4378.483333333334
Free to Play,2010.0,381990.0,Dragon Saga,852.6
Action,2015.0,421180.0,Umbra: Shadow of Death,62.18333333333334
Adventure,2015.0,400250.0,Heaven Island - VR MMO,1275.4666666666667
RPG,2005.0,271760.0,Dungeon Lords Steam Edition,28.316666666666663
Action,2015.0,416380.0,The Hurricane of the Varstray -Collateral hazard-,13.8
Action,2015.0,398940.0,Respawn Man,51.91666666666667
Casual,2015.0,371460.0,Gnumz: Masters of Defense,100.9
Action,2015.0,356070.0,Commander Cool 2,65.9
Action,2015.0,418300.0,Wick,22.433333333333334
Free to Play,2015.0,416670.0,Gunslingers,122.81666666666666
Indie,2015.0,397340.0,SimplePlanes,4242.983333333334
Adventure,2015.0,400200.0,The Mystery of a Lost Planet,3.5666666666666664
Action,1997.0,405820.0,Turok,166.05
Casual,2015.0,415990.0,Lightbender,2.533333333333333
Adventure,2015.0,428260.0,The Book of Desires,0.0
Adventure,2015.0,428280.0,Mystery of Unicorn Castle: The Beastmaster,4.25
Adventure,2015.0,428270.0,Twilight City: Love as a Cure,5.3
Adventure,2015.0,428250.0,Mystery Castle: The Mirror's Secret,0.0
Action,2015.0,429040.0,Furfly,0.0
Strategy,1997.0,298030.0,Total Annihilation,928.3333333333334
Adventure,2015.0,429470.0,Space Pilgrim Episode I: Alpha Centauri,313.73333333333335
Action,2015.0,426930.0,Moonshot,8.833333333333332
Action,2015.0,410490.0,Elements: Epic Heroes,0.0
Action,2015.0,417060.0,UnSummoning: the Spectral Horde,11.399999999999999
Casual,2015.0,339320.0,Snake Blocks,0.21666666666666667
Adventure,2015.0,430020.0,Dance of Death,135.18333333333334
Action,2015.0,382250.0,Lightrise™,0.05
Adventure,2015.0,384630.0,Aviary Attorney,128.83333333333334
Casual,2015.0,430280.0,Nature Defenders,0.0
Action,2015.0,412880.0,Drift Streets Japan,2749.883333333333
Action,2015.0,428240.0,Hauntsters,0.8833333333333333
Indie,2015.0,250520.0,UnderRail,1839.3333333333333
Casual,2015.0,415830.0,Gnomes Garden,74.56666666666666
Adventure,2015.0,426590.0,Blood of Magic,1.4333333333333333
Indie,2013.0,428020.0,The ORPHEUS Ruse,0.08333333333333333
Adventure,2015.0,408400.0,Swords and Sorcery - Underworld - Definitive Edition,0.0
Adventure,2015.0,416760.0,Pay2Win: The Tricks Exposed,8.45
Casual,2015.0,403300.0,GravBlocks,103.96666666666667
Action,2015.0,406920.0,Monsterland,4.983333333333333
Free to Play,2015.0,339600.0,VEGA Conflict,2002.5833333333333
Indie,2015.0,414950.0,Star Nomad 2,7.85
Racing,2015.0,397640.0,Nulldrifters,0.0
Action,2015.0,421890.0,Avaris 2: The Return of the Empress,0.55
Action,2015.0,422300.0,Element,1.3833333333333333
Action,2015.0,393380.0,Squad,19706.35
Action,2015.0,370590.0,Gem Wars: Attack of the Jiblets,236.05
Indie,2015.0,418170.0,MicroRC Simulation,1.0833333333333333
Action,2015.0,424000.0,Project Pulsation,108.11666666666666
Action,2015.0,386510.0,Pyramid Raid,29.900000000000002
Action,2015.0,412470.0,Metal War Online: Retribution,324.3
Action,2015.0,380570.0,Axion,73.15
Casual,2015.0,386400.0,Foosball: World Tour,1.05
Indie,2012.0,423440.0,Choice of Kung Fu,10.766666666666666
Indie,2015.0,406730.0,"1,000 Heads Among the Trees",16.4
Action,2015.0,412270.0,Stories of Bethem: Full Moon,34.61666666666667
Adventure,2015.0,405590.0,Stone Tales,50.166666666666664
Casual,2015.0,200150.0,Battle Chess: Game of Kings™,49.63333333333333
Casual,2015.0,402460.0,Rubled,2.6333333333333333
Action,2015.0,413710.0,Blood and Gold: Caribbean!,721.85
Action,2015.0,407510.0,Devilian,6002.866666666667
Indie,2015.0,377190.0,Pale Echoes,12.350000000000001
Action,2015.0,413580.0,Reverse x Reverse,110.81666666666666
Action,2015.0,270110.0,Block Story™,49.53333333333333
Action,2015.0,390520.0,PewDiePie: Legend of the Brofist,459.43333333333334
Racing,2015.0,403880.0,MotoGP™15 Compact,2.6666666666666665
Action,2015.0,409070.0,Fist Slash: Of Ultimate Fury,41.583333333333336
Audio Production,2015.0,375840.0,Rytmik Ultimate,78.48333333333333
Indie,2015.0,421900.0,Shadowrun Chronicles: INFECTED Director's Cut,13.716666666666667
Action,2015.0,412010.0,Crossbow Warrior - The Legend of William Tell,0.11666666666666667
Indie,1998.0,420970.0,RoBoRumble,0.6833333333333333
RPG,2015.0,345350.0,LIGHTNING RETURNS™: FINAL FANTASY® XIII,2207.133333333333
Action,2015.0,407600.0,Raiden Legacy - Steam Edition,0.2333333333333333
Action,2015.0,419500.0,Red Game Without A Great Name,5.55
Action,2015.0,419090.0,Vector Strain,123.05
Simulation,2015.0,422140.0,Wrestling Spirit 3,2.783333333333333
Indie,2015.0,396360.0,LocoSoccer,77.93333333333334
Simulation,2015.0,397720.0,Romance of the Three Kingdoms Maker / 三国志ツクール,0.3666666666666667
RPG,2015.0,422130.0,Comic Book Hero: The Greatest Cape,22.78333333333333
Action,2014.0,348240.0,Gun Wings,106.36666666666666
Action,2015.0,412410.0,Castle Chaos,1.6166666666666667
Action,2015.0,354030.0,VolChaos,139.81666666666666
Action,2015.0,417890.0,Apotheon Arena,448.9166666666667
Action,2015.0,360940.0,The Mean Greens - Plastic Warfare,461.1166666666667
Action,2010.0,413030.0,Mytheon,16.65
Action,2015.0,395200.0,Ben and Ed,533.0166666666667
Adventure,2015.0,412170.0,City of Chains,362.71666666666664
Action,2015.0,337480.0,Zombie Vikings,29.55
Casual,2015.0,314000.0,Pool Nation FX Lite,225.86666666666667
Action,2015.0,342280.0,Manyland,146.83333333333334
Action,2015.0,381050.0,The Ritual on Weylyn Island,1.1
Indie,2015.0,422210.0,Rise of Keepers,3.1166666666666667
Indie,2015.0,424310.0,Blessed Ones: The Magic Wolves,15.166666666666666
Action,2015.0,242680.0,Nuclear Throne,31785.566666666666
Casual,2015.0,416770.0,SquareCells,133.4
Action,2015.0,412670.0,Bullet Heaven 2,143.81666666666666
Action,2015.0,394510.0,HELLDIVERS™,8360.5
Action,2015.0,415420.0,Nyan Cat: Lost In Space,159.73333333333332
Adventure,2015.0,423770.0,Our Love Will Grow,148.08333333333334
Free to Play,2015.0,409160.0,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",629.45
Action,2015.0,387060.0,Earth Overclocked,1.45
Indie,2015.0,423320.0,Pendragon Rising,52.516666666666666
Indie,2015.0,423120.0,Community College Hero: Trial by Fire,117.85
Casual,2014.0,369310.0,Monstro: Battle Tactics,3.6333333333333333
Action,2015.0,410850.0,DRAGON QUEST HEROES™ Slime Edition,519.6833333333333
Action,2015.0,412970.0,Beatbuddy: On Tour,2.5833333333333335
RPG,1997.0,404040.0,Lords of Magic: Special Edition,23.15
Strategy,1994.0,254920.0,Lords of the Realm,0.7666666666666666
RPG,1996.0,397350.0,Lords of the Realm II,119.5
Simulation,2004.0,254860.0,Lords of the Realm III,0.55
Adventure,2015.0,414660.0,Vampire Legends: The True Story of Kisilova,85.16666666666667
Action,2015.0,387240.0,Steel Rain,148.45
Action,2015.0,423740.0,Save Your Mother,5.133333333333334
Casual,2015.0,424750.0,The BoX,0.0
Action,2015.0,422250.0,ShipLord,581.3
