genres,release_year,item_id,title,playtime_forever,user_id,recommend,sentiment_analysis
Action,2015.0,278970.0,Digger Online,180.81666666666666,borntoeatcake,False,2.0
Action,2015.0,356510.0,Soccer Rage,1.4166666666666667,76561198095902650,True,1.0
Indie,2015.0,253250.0,Stonehearth,5777.933333333333,itsmeDiegoXD,False,2.0
Action,2015.0,372210.0,Spooky Cats,52.31666666666667,novarogue,True,1.0
Action,2015.0,290890.0,You Must Build A Boat,798.4166666666666,76561198091203454,False,0.0
Action,2015.0,312530.0,Duck Game,11146.75,whofckcares,True,1.0
Action,2015.0,313080.0,The Masterplan,619.0833333333334,76561198083247739,True,2.0
Adventure,2015.0,358090.0,D4: Dark Dreams Don’t Die -Season One-,428.05,HeraldTimes,True,2.0
Action,2015.0,376920.0,Tiki Man,66.31666666666666,DemonicWolvz,True,2.0
Free to Play,2015.0,290140.0,Echo of Soul,1851.4166666666667,76561198049556885,True,0.0
Action,2015.0,378370.0,Nomad,623.2833333333333,76561198064426231,False,0.0
Free to Play,2013.0,336510.0,Anno Online,1422.1,kanzabrand,False,1.0
Utilities,2015.0,384300.0,CPUCores :: Maximize Your FPS,129.5,11XGX,True,2.0
Casual,2015.0,367580.0,Hook,535.4833333333333,budniak1,True,2.0
Action,2015.0,367570.0,oO,110.91666666666667,theoretical_xp,True,2.0
Action,2015.0,252950.0,Rocket League®,598102.0666666667,GoAwayZach,True,2.0
Animation &amp; Modeling,2015.0,274920.0,FaceRig,2700.733333333333,76561198088724903,True,2.0
Racing,2015.0,286570.0,F1 2015,1864.25,76561198042756236,True,0.0
Free to Play,2015.0,293260.0,Card Hunter,12695.1,76561198126500843,True,2.0
Action,2015.0,368730.0,No Time To Explain Remastered,1475.4666666666667,A-Very-Sly-Person,True,1.0
Action,2015.0,373360.0,Cast of the Seven Godsends - Redux,238.91666666666666,Coctopuss,True,2.0
Indie,2015.0,370360.0,TIS-100,973.05,MeaTCompany,True,2.0
Adventure,2015.0,376560.0,Big Fish Legend,151.88333333333335,Thelugomes,True,2.0
Action,2015.0,310890.0,Breach &amp; Clear: Deadline Rebirth (2016),228.41666666666666,76561198086933353,True,2.0
Action,2015.0,316430.0,Battle of Empires : 1914-1918,1539.3,miochandesu,False,1.0
Casual,2015.0,368160.0,WORLD END ECONOMiCA episode.02,156.76666666666668,malekii999,True,2.0
Action,2015.0,388090.0,Five Nights at Freddy's 4,796.5,76561198062017158,True,1.0
Action,2015.0,345180.0,Victor Vran ARPG,2626.9666666666667,AlanJack102,True,2.0
Action,2015.0,280010.0,Gunjitsu,144.43333333333334,76561198072865679,True,0.0
Action,2015.0,292600.0,Duet,259.98333333333335,76561197969812413,True,2.0
Adventure,2015.0,301860.0,Submerged,66.9,uata_faqui_12469,True,2.0
Free to Play,2008.0,376140.0,SAGA,37.583333333333336,76561198064945689,True,0.0
RPG,2015.0,347830.0,Fairy Fencer F,3767.6833333333334,210396,True,1.0
Adventure,2015.0,383120.0,Empyrion - Galactic Survival,8126.133333333333,76561198084622842,False,0.0
Action,2015.0,385710.0,INK,475.0833333333333,76561198063585456,True,2.0
Adventure,2015.0,387860.0,the static speaks my name,153.26666666666665,76561198047866299,True,0.0
Indie,2015.0,315860.0,Celestian Tales: Old North,76.41666666666667,76561198089158782,True,2.0
Action,2015.0,365660.0,OlliOlli2: Welcome to Olliwood,326.1166666666667,gooseisthegreatest,True,2.0
Indie,2015.0,365450.0,Hacknet,2660.0333333333333,76561198036687918,True,1.0
Adventure,2015.0,392450.0,Silver Creek Falls: Chapter 1,40.35,76561198107283457,True,2.0
Simulation,2015.0,271360.0,Industry Giant 2,78.78333333333333,asdman11,True,2.0
Action,2015.0,382490.0,Relic Hunters Zero,3663.266666666667,76561198068549781,True,1.0
Action,2015.0,340170.0,FINAL FANTASY TYPE-0™ HD,2299.6,rakeial,True,2.0
Action,2015.0,339230.0,ZOMBI,699.25,76561198084718144,False,2.0
Strategy,2015.0,386070.0,Planetary Annihilation: TITANS,12063.833333333334,76561197971532272,True,1.0
Casual,2015.0,376770.0,Big Thinkers 1st Grade,805.8833333333333,FlameFireBlast,True,2.0
Free to Play,2010.0,354640.0,The Settlers Online,2435.083333333333,Stazza19,False,2.0
Casual,2015.0,375950.0,Viridi,3537.3,76561198062236203,True,2.0
Action,2015.0,319910.0,Trine 3: The Artifacts of Power,1146.2833333333333,ElTioDarc,True,2.0
Casual,2015.0,367710.0,Afterlife Empire,1.5333333333333334,76561198045713243,False,0.0
Action,2007.0,380840.0,Teeworlds,1068.2333333333333,76561198091024013,True,2.0
Action,2015.0,350970.0,Planet of the Eyes,54.18333333333333,ustupit,False,2.0
Action,2015.0,393410.0,World of Soccer online,487.53333333333336,76561198018520620,True,2.0
Action,2015.0,310850.0,Onikira - Demon Killer,136.58333333333334,76561198093250521,False,0.0
Indie,2015.0,344850.0,Big Pharma,2469.05,ZiReach,False,0.0
Adventure,2015.0,349220.0,The Black Watchmen,169.78333333333333,haydenmaier1993,True,2.0
Adventure,2015.0,384310.0,Dead In Bermuda,110.48333333333333,booker-t,True,2.0
Action,2015.0,331600.0,One Piece Pirate Warriors 3,6703.516666666666,76561198033432863,True,0.0
Action,2015.0,287920.0,Mortal Online,2750.983333333333,kiricky,True,2.0
Action,2015.0,234140.0,Mad Max,49735.816666666666,Br0wni3,True,2.0
Adventure,2015.0,388490.0,One Way To Die: Steam Edition,53.85,76561198055055523,False,0.0
Action,2015.0,287700.0,METAL GEAR SOLID V: THE PHANTOM PAIN,138178.68333333332,76561198055790408,True,1.0
Adventure,2015.0,399520.0,Comedy Quest,52.25,MS005,True,0.0
Adventure,2015.0,296970.0,Renowned Explorers: International Society,2149.35,Joebert_,True,2.0
Action,2015.0,386360.0,SMITE®,214644.51666666666,76561198052512374,True,1.0
Utilities,2006.0,282660.0,EasyAntiCheat eSports,6420.033333333333,rektlegolad,True,2.0
Indie,2015.0,391540.0,Undertale,55829.15,76561198065593074,True,1.0
Action,2015.0,401190.0,Dinosaur Hunt,201.38333333333333,76561198071439167,True,1.0
Simulation,2009.0,24010.0,Train Simulator,23216.133333333335,4tiles,False,2.0
Action,2015.0,238240.0,Edge of Space,4570.733333333334,76561198037042375,False,0.0
Action,2015.0,403900.0,Clergy Splode,447.7,huangsy,False,1.0
Action,2015.0,280600.0,BloodLust Shadowhunter,98.66666666666667,twOzOz,True,2.0
Action,2015.0,282140.0,SOMA,2639.516666666667,76561198062447997,True,0.0
Action,2015.0,349700.0,Romero's Aftermath,6897.983333333334,76561198077034833,True,2.0
Action,2015.0,349580.0,Burstfire,673.7833333333333,76561198046387164,True,1.0
Free to Play,2015.0,385530.0,Астролорды: Облако Оорта,16.15,akiraadrien,True,2.0
RPG,2015.0,321960.0,Might &amp; Magic® Heroes® VII,957.2833333333333,Poopsnugg,False,0.0
Indie,2015.0,399670.0,Game Corp DX,607.8166666666667,76561198062628083,False,0.0
Indie,2015.0,233450.0,Prison Architect,156644.05,76561198045631910,True,2.0
Casual,2014.0,347610.0,Hidden Object Bundle 4 in 1,139.38333333333333,76561198107235245,True,2.0
Action,2015.0,360740.0,Downwell,1972.6833333333334,76561198058107016,True,2.0
Action,2015.0,274190.0,Broforce,32616.783333333333,76561198077351278,True,1.0
Action,2015.0,398840.0,War of Beach,1312.4333333333332,76561198054447419,True,2.0
RPG,2015.0,351970.0,Tales of Zestiria,6158.916666666667,76561198039577653,True,2.0
Indie,2015.0,368230.0,Kingdom: Classic,4686.666666666667,kube134,True,0.0
Action,2015.0,330570.0,Noct,50.75,76561198047421467,False,2.0
Adventure,2015.0,402020.0,The Park,109.48333333333333,76561198094413234,False,0.0
Adventure,2015.0,373420.0,Divinity: Original Sin - Enhanced Edition,16305.916666666666,razarealm,True,2.0
Adventure,2015.0,397430.0,Zoombinis,521.3166666666667,xXnocommentXx,True,2.0
Adventure,2015.0,390290.0,Bulb Boy,114.16666666666667,76561198057198704,True,2.0
Action,2015.0,375040.0,Death Tractor,85.41666666666667,76561198029533323,True,2.0
Action,2015.0,404410.0,Endless Sky,4338.0,H4ZEY,True,2.0
Simulation,2015.0,375910.0,Anno 2205™,2088.3333333333335,76561198096353062,False,1.0
Action,2015.0,311210.0,Call of Duty®: Black Ops III,220032.8,FromTheDepthsOfHell,False,2.0
Adventure,2015.0,254200.0,FortressCraft Evolved!,2996.35,Forevertorpid,True,2.0
Action,2015.0,290080.0,Life is Feudal: Your Own,29999.6,DeliciousPuddin,False,1.0
RPG,2015.0,276810.0,Mordheim: City of the Damned,4399.733333333334,Fuzz_Melon,True,0.0
Indie,2014.0,321060.0,Gender Bender DNA Twister Extreme,175.18333333333334,76561198093972974,True,2.0
Action,2015.0,225540.0,Just Cause™ 3,59775.666666666664,Azrafael,True,2.0
Simulation,2015.0,301120.0,Eastside Hockey Manager,1059.0,MurQzilla,False,1.0
Action,2015.0,393420.0,Hurtworld,20297.033333333333,76561198047273546,True,0.0
Indie,2015.0,328220.0,Wild Season,50.91666666666667,76561198050768829,True,2.0
Action,2003.0,349100.0,Notrium,14.45,76561198045070923,True,2.0
Action,2015.0,376300.0,GUILTY GEAR Xrd -SIGN-,1727.8666666666666,76561198079326390,False,2.0
Action,2015.0,342200.0,MechWarrior Online™,15180.716666666667,bawssnass,True,2.0
Action,2015.0,399070.0,Dragon's Wake,147.15,76561198095765572,True,2.0
Action,2015.0,407420.0,Gabe Newell Simulator 2.0,152.71666666666667,76561198077514605,False,2.0
Action,2015.0,344760.0,Reign Of Kings,58754.61666666667,76561198078478151,False,0.0
Action,2015.0,427950.0,The Withering,11.816666666666666,76561198025505068,True,2.0
Free to Play,2015.0,360730.0,Cards and Castles,630.1,76561198085881404,True,2.0
Action,2015.0,429490.0,Resilience: Wave Survival,21.05,76561198016067437,False,0.0
Simulation,2016.0,432020.0,What's under your blanket !?,3185.983333333333,76561198045148546,False,0.0
Action,2016.0,410670.0,Suits: A Business RPG,259.9,76561198059468403,True,2.0
Action,2016.0,429700.0,Squirbs,58.71666666666667,76561198058473959,True,0.0
Action,2016.0,429050.0,Feed and Grow: Fish,357.1166666666667,Zejus,True,2.0
Indie,2016.0,394310.0,Punch Club,3485.8166666666666,Turn_on_a_Dime,True,2.0
Casual,2016.0,342970.0,Pixel Survivors,155.93333333333334,FlutterBrave,True,2.0
Adventure,2016.0,419460.0,"That Dragon, Cancer",65.03333333333333,76561198073624860,True,2.0
Action,2016.0,354290.0,LoveBeat,267.76666666666665,DoctorCryies,True,2.0
Action,2016.0,434250.0,Masked Shooters 2,248.76666666666668,76561198080348540,True,2.0
Adventure,2016.0,388880.0,Oxenfree,427.51666666666665,76561198055706765,True,2.0
Action,2016.0,428950.0,"Kivi, Toilet and Shotgun",224.58333333333334,TheCrazyBunny306,True,0.0
Action,2016.0,367500.0,Dragon's Dogma: Dark Arisen,24373.8,76561198094936736,True,1.0
Adventure,2016.0,281200.0,A Boy and His Blob,285.73333333333335,76561198089195777,False,0.0
Action,2016.0,387990.0,Scrap Mechanic,7953.633333333333,76561198064445006,True,1.0
Strategy,2016.0,281610.0,Homeworld: Deserts of Kharak,1307.0,76561198078983740,False,2.0
Action,1999.0,225840.0,Sven Co-op,10597.916666666666,76561198091636035,False,0.0
Action,2016.0,389430.0,Knight Online,188.04999999999998,76561198069917462,False,0.0
Adventure,2016.0,210970.0,The Witness,3026.2833333333333,76561198061818716,True,2.0
Action,2016.0,405310.0,LEGO® MARVEL's Avengers,2301.65,76561198093541850,True,1.0
Action,2016.0,434570.0,Blood and Bacon,1819.1166666666668,hugh244,True,1.0
Action,2016.0,353130.0,Time of Dragons,304.81666666666666,ajar1000,True,2.0
Free to Play,2016.0,429680.0,Spellweaver,637.5166666666667,76561198086388371,True,1.0
Casual,2016.0,422420.0,Godus Wars,57.9,ElocSweg,True,2.0
Action,2016.0,334210.0,Fortified,138.28333333333333,76561198066639517,True,2.0
Adventure,2016.0,429720.0,IMSCARED,23.8,76561198067593136,True,2.0
Indie,2016.0,346610.0,Racecraft,10.816666666666666,Runforitman,False,2.0
Adventure,2016.0,364390.0,Downfall,43.16666666666667,76561198038210954,True,2.0
Casual,2016.0,434260.0,My Name is Mayo,220.65,mudswipe,True,2.0
Adventure,2016.0,388120.0,Spakoyno: Back to the USSR 2.0,236.48333333333335,1snap,True,2.0
Action,2016.0,436110.0,Medusa's Labyrinth,55.31666666666667,76561198086462653,True,0.0
Adventure,2016.0,391720.0,Layers of Fear,562.1,169420666,True,0.0
Action,2016.0,310950.0,Street Fighter V,13350.8,76561198099625419,True,1.0
Adventure,2016.0,438270.0,Learn Japanese To Survive! Hiragana Battle,301.1666666666667,76561198047185717,True,2.0
Action,2016.0,262120.0,Toy Soldiers: Complete,775.05,8449,True,2.0
Action,2016.0,433850.0,H1Z1,40746.316666666666,IAmAbel,True,0.0
Action,2016.0,399120.0,Prospekt,82.21666666666667,BurningHope,False,2.0
Casual,2016.0,246620.0,Plague Inc: Evolved,23393.3,iVerse,True,1.0
Adventure,2016.0,413410.0,Danganronpa: Trigger Happy Havoc,3421.6666666666665,AUSSAYE,True,2.0
Indie,2016.0,444000.0,Super Night Riders,58.96666666666667,TheRealSiman,True,2.0
Action,2016.0,434780.0,The Renegades of Orion 2.0,9.216666666666665,76561198069615116,True,1.0
Casual,2016.0,441870.0,OutDrive,1145.95,biendeo,False,2.0
Action,2016.0,440810.0,1943 Megami Strike,629.0166666666667,76561198085905659,False,2.0
Action,2016.0,318600.0,The Flame in the Flood,337.05,76561198044367162,True,2.0
Strategy,2016.0,427820.0,Hitman GO: Definitive Edition,132.41666666666669,Trutle,False,2.0
Action,2016.0,396480.0,Battlevoid: Harbinger,294.1333333333333,76561198074117066,True,0.0
Action,2016.0,322500.0,SUPERHOT,5616.7,JZargo4Pres,False,2.0
Action,2016.0,352950.0,Better Late Than DEAD,28.166666666666668,VortexZone,True,2.0
Action,2016.0,428550.0,Momodora: Reverie Under The Moonlight,397.01666666666665,RazorSpark,True,0.0
Action,2016.0,389510.0,Wild Animal Racing,13.8,76561198077183562,True,2.0
Action,2016.0,365590.0,Tom Clancy’s The Division™,92621.88333333333,EndAtHallow,True,0.0
Adventure,2016.0,379980.0,Panzermadels: Tank Dating Simulator,259.03333333333336,Enska,True,2.0
Action,2016.0,236870.0,HITMAN™,7705.2,76561198015904026,True,2.0
Action,2016.0,413170.0,Metal Assault,390.98333333333335,deranator,True,1.0
Free to Play,2016.0,449040.0,Jesus Christ RPG Trilogy,68.65,malgora1,False,2.0
Action,2016.0,96100.0,Defy Gravity Extended,2229.383333333333,Eack,False,0.0
Free to Play,2016.0,397100.0,MachineCraft,1759.5333333333333,Koolcaz12,True,1.0
Action,2016.0,449680.0,SAMOLIOTIK,382.3666666666667,FireBathz,False,1.0
Free to Play,2016.0,372000.0,Tree of Savior (English Ver.),46072.5,luckyttm,True,2.0
Action,2016.0,257850.0,Hyper Light Drifter,3141.9166666666665,riseofnations231,True,0.0
Casual,2016.0,443580.0,Antenna,131.3,76561198036740385,True,2.0
Action,2016.0,338310.0,Warden: Melody of the Undergrowth,34.96666666666667,ShadicTripleSeven,True,2.0
Action,2016.0,377140.0,Hide &amp; Hold Out - H2o,361.28333333333336,76561198092050517,True,2.0
Action,2016.0,431500.0,Clash of the Monsters,10.583333333333334,MikuChanDesu,True,2.0
Action,2016.0,411370.0,Melty Blood Actress Again Current Code,190.88333333333333,76561198081460850,True,1.0
Adventure,2016.0,446020.0,Jalopy,545.9666666666667,76561198084523951,True,2.0
Indie,2016.0,427250.0,8-Bit Armies,838.45,4RCH4NG3Ll,True,0.0
Indie,2016.0,449710.0,REDCON,112.58333333333333,TDOJ3DTDO,True,2.0
Casual,2016.0,463390.0,One Thousand Lies,147.08333333333334,lilwoynintehhizzle,True,1.0
Indie,2016.0,458830.0,Snooker Nation Championship,32.81666666666666,76561198058487500,True,2.0
Indie,2016.0,271240.0,Offworld Trading Company,2722.45,Killaruana,True,2.0
Adventure,2016.0,449470.0,Atulos Online,48.733333333333334,76561198107673486,True,2.0
Action,2016.0,394230.0,Battleborn,15066.783333333333,2ik4tf,True,2.0
Casual,2016.0,461880.0,Hyposphere,70.23333333333333,76561198022460178,False,2.0
Casual,2016.0,351990.0,Riff Racer - Race Your Music!,311.8,vclocks,True,2.0
RPG,2016.0,359870.0,FINAL FANTASY X/X-2 HD Remaster,8028.833333333333,76561198044594262,True,2.0
Action,2016.0,223100.0,Homefront®: The Revolution,1725.7333333333333,crackdatdopamine,True,2.0
Action,2016.0,283640.0,Salt and Sanctuary,1683.2666666666667,76561198042156935,False,2.0
Action,2016.0,436470.0,Gamma Bros 1.5,5.633333333333334,76561198112249349,True,2.0
Free to Play,2016.0,310370.0,The Way of Life Free Edition,453.3333333333333,mexz1999,True,2.0
Simulation,2016.0,485890.0,Summer Sale,78.21666666666667,76561198142606609,False,1.0
Action,2016.0,489700.0,Battle Forever,26.96666666666667,76561197990113354,True,0.0
Adventure,2016.0,463110.0,Farnham Fables,71.2,76561198105110458,True,2.0
Adventure,2016.0,464780.0,ChuSingura46+1 S,738.9666666666667,76561198073970893,True,1.0
Action,2016.0,438640.0,LEGO® STAR WARS™: The Force Awakens,1504.1166666666668,76561198021355294,True,0.0
Action,2016.0,418340.0,RWBY: Grimm Eclipse,4543.0,JamesDurham23JubileeRd,True,2.0
Action,2016.0,487700.0,Conan the mighty pig,47.88333333333333,beepboopbop,True,0.0
Action,2016.0,314010.0,Boid,446.1333333333333,budgiethesmuggler,True,0.0
Adventure,2016.0,406550.0,Umineko When They Cry - Question Arcs,248.89999999999998,kevinbaconismyfam,True,1.0
Casual,2016.0,499440.0,klocki,135.81666666666666,76561198170661539,True,2.0
Indie,2016.0,294100.0,RimWorld,22450.833333333332,WitchHunter4542,True,0.0
Action,2016.0,410320.0,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,2304.0833333333335,leafenn,True,2.0
Action,2016.0,346330.0,BrainBread 2,884.2666666666667,jjas01,False,1.0
Action,2016.0,498580.0,ASRECorp,16.03333333333333,pronaxtotoro,True,2.0
Action,2016.0,211820.0,Starbound,470376.45,devvonst,True,2.0
Adventure,2016.0,477160.0,Human: Fall Flat,239.08333333333331,76561198019503392,False,0.0
Casual,2016.0,488660.0,Just Deserts,384.6333333333333,76561198061348980,True,2.0
Casual,2016.0,495890.0,Montaro,361.3833333333333,76561198107928649,True,1.0
Action,2016.0,501760.0,Francisca,13.516666666666667,itoggledheavydontrptmeplx,False,0.0
Action,2016.0,338170.0,Ratz Instagib,1563.4,76561198092735015,False,0.0
Action,2016.0,431360.0,The Legend: A University Story,0.5333333333333333,hasnulroslani,False,2.0
Action,2016.0,434730.0,Half Dead,461.1333333333333,FuckYouEtc,False,0.0
Casual,2016.0,506590.0,Sky Valley,7.766666666666667,spinefarm,False,0.0
Racing,2016.0,497180.0,Street Legal Racing: Redline v2.3.1,260.93333333333334,ZaubieHunter23,True,2.0
Action,2016.0,269310.0,Infectonator: Survivors,871.0666666666667,you31,True,2.0
Indie,2016.0,496300.0,Kingdom: New Lands,1753.0166666666667,lsleon,False,0.0
Adventure,2016.0,474750.0,Reigns,773.4,76561198095222559,True,2.0
Casual,2016.0,506140.0,Shop Heroes,1013.75,gongza8888,False,2.0
Racing,2016.0,391040.0,F1 2016,1286.1333333333334,76561198074878548,True,2.0
Action,2016.0,396650.0,ACE Academy,86.9,FaZe_WalMart,True,1.0
Action,2016.0,337000.0,Deus Ex: Mankind Divided,12803.083333333334,gamername13,True,0.0
Casual,2016.0,462930.0,AdVenture Communist,2899.3166666666666,GotNothingBetterToDo,False,0.0
Adventure,2016.0,383270.0,Hue,7.949999999999999,jimaroonie,True,2.0
Action,2016.0,425220.0,One Piece Burning Blood,153.98333333333332,76561198280439853,True,2.0
Indie,2016.0,371200.0,Halcyon 6: Starbase Commander,569.7833333333333,ShureddoWeaboo,True,2.0
Action,2016.0,427190.0,DEAD RISING®,250.21666666666667,76561198075422436,True,2.0
Action,2016.0,409710.0,BioShock™ Remastered,903.0166666666667,northisbae,True,2.0
Action,2016.0,444090.0,Paladins®,2588.1,76561198130106002,True,1.0
Sports,2016.0,385760.0,NBA 2K17,441.3666666666667,76561198097976037,True,2.0
Action,2016.0,310380.0,Fractured Space,8847.366666666667,76561198021135914,True,2.0
Adventure,2016.0,475490.0,Major\Minor - Complete Edition,1687.95,TheEliteZero,True,0.0
Action,2016.0,227940.0,Heroes &amp; Generals,233961.85,Forty-Nine,True,1.0
Indie,2016.0,452320.0,Party Saboteurs,6.8500000000000005,xiaojian1234,False,2.0
Action,2016.0,237870.0,Planet Explorers,5386.433333333333,76561198155610749,True,2.0
Action,2016.0,232090.0,Killing Floor 2,122163.66666666667,boydeer,True,2.0
Action,2016.0,383230.0,Dungeon Souls,900.5166666666667,markforex,True,2.0
Action,2007.0,319730.0,GRANADO ESPADA,326.68333333333334,76561198060824434,False,0.0
Adventure,2017.0,332310.0,LEGO® Worlds,5804.066666666667,IVisbetter,True,1.0
Action,2017.0,389220.0,Maximum Override,59.300000000000004,Umegadem,True,2.0
Indie,2017.0,383980.0,Rivals of Aether,4341.883333333333,76561198124526584,True,0.0
Action,2017.0,296300.0,Ballistic Overkill,62.91666666666667,porqueyu,True,0.0
Action,2017.0,374040.0,Portal Knights,2556.3166666666666,76561198064710794,True,0.0
Action,2017.0,364050.0,Face It - A game to fight inner demons,423.5,76561198079783937,True,1.0
Action,2017.0,236110.0,Dungeon Defenders II,62636.46666666667,76561198082278758,True,0.0
Action,2017.0,215280.0,Secret World Legends,28216.233333333334,76561198085780775,True,2.0
Adventure,2017.0,305620.0,The Long Dark,12543.75,Memphis__,True,0.0
Action,2017.0,433340.0,Slime Rancher,4756.216666666666,76561198071162228,True,2.0
Action,2017.0,441790.0,Fragmented,270.31666666666666,LlamasInNigjamas,True,2.0
Free to Play,2015.0,380600.0,Fishing Planet,3953.116666666667,76561197969800840,True,2.0
Action,2017.0,346110.0,ARK: Survival Evolved,642448.7333333333,SALTTHEW0UND,True,2.0
Action,2017.0,407530.0,ARK: Survival Of The Fittest,4830.616666666667,76561198092305052,True,2.0
Action,2017.0,25000.0,Overgrowth,5900.783333333334,76561198081367066,False,2.0
Action,2017.0,335430.0,Grimoire: Manastorm,792.8666666666667,76561198111679836,True,2.0
Casual,2017.0,394120.0,Atom Universe,8.05,76561198075806576,True,0.0
Action,2017.0,285900.0,Gang Beasts,8292.816666666668,leadbman,True,2.0
Action,2017.0,355180.0,Codename CURE,5096.3,lukeyturley,False,2.0
Action,2017.0,291550.0,Brawlhalla,108651.25,76561198068565589,False,1.0
Action,2017.0,433530.0,Heliborne,150.45,cmuir37,False,0.0
Action,2017.0,300380.0,Road Redemption,1052.0833333333333,76561198049669948,True,2.0
Action,2017.0,301520.0,Robocraft,390587.23333333334,76561198082614708,True,2.0
Indie,2017.0,361800.0,Tree of Life,2932.2833333333333,EggsAU,True,2.0
Indie,2017.0,227860.0,Castle Story,5657.966666666666,76561198017913139,False,0.0
Action,2017.0,357650.0,Project Explore,63.75,MissBender,True,2.0
Adventure,2017.0,237850.0,Dreamfall Chapters,1290.0333333333333,umicornbl,True,2.0
Action,2017.0,304930.0,Unturned,849232.6833333333,76561198085547365,True,1.0
Action,2017.0,280180.0,Hover,426.8,JAMIEX1988,True,2.0
Action,2017.0,365810.0,Flying Tigers: Shadows Over China,349.81666666666666,SuppanutC,True,2.0
Action,2015.0,352460.0,Dead Realm,3436.9166666666665,76561198067021476,True,2.0
Indie,2017.0,416210.0,Block'hood,155.01666666666668,76561198043707981,True,2.0
Action,2017.0,342150.0,Games of Glory,49.45,taiyoyoyo,False,1.0
Action,2017.0,427270.0,Orcs Must Die! Unchained,7761.866666666667,76561197994493402,True,2.0
Action,2017.0,293780.0,Crawl,1765.6666666666667,76561198066734993,True,2.0
Adventure,2015.0,344040.0,Voxelized,932.95,kzkyus,True,1.0
Indie,2017.0,365360.0,Battle Brothers,1413.0,76561198068691029,True,2.0
Free to Play,2017.0,397060.0,Faeria,1532.4666666666667,ambamberam,False,2.0
Indie,2016.0,428690.0,Youtubers Life,4902.1,cripla66,True,2.0
Action,2017.0,401810.0,Poi,91.53333333333333,azwray,True,2.0
Action,2017.0,380860.0,Barbara-ian,4.883333333333333,76561197982685987,True,2.0
Action,2015.0,407840.0,Guardians of Orion,1684.05,djacko,True,1.0
Free to Play,2016.0,384180.0,Prominence Poker,684.7333333333333,java-script,True,2.0
Indie,2017.0,290020.0,LogicBots,38.85,76561198067657905,True,0.0
Action,2016.0,382050.0,Eon Altar,41.86666666666667,tazzudevil,False,0.0
Action,2016.0,302670.0,Call to Arms,1854.4833333333333,Xecoix,True,2.0
Simulation,2016.0,282560.0,RollerCoaster Tycoon World™,261.6333333333333,76561198032582216,True,2.0
Action,2016.0,467820.0,Zero G Arena,161.36666666666667,geoskio,True,2.0
Action,2016.0,383790.0,The Ship: Remasted,137.4,76561198035180166,False,1.0
Casual,2016.0,459820.0,Crush Crush,7422.183333333333,Jasper7798,True,2.0
Free to Play,2016.0,402570.0,Atlas Reactor,849.5166666666667,bindisposerer,True,2.0
Casual,2016.0,221680.0,Rocksmith® 2014 Edition - Remastered,21602.616666666665,76561198062537635,True,0.0
Action,2016.0,521990.0,Galactic Storm,0.26666666666666666,PriorityPacks,True,2.0
Casual,2016.0,341000.0,Mad Games Tycoon,1030.9833333333333,OneEyedWolf,True,2.0
Action,2016.0,527340.0,What The Box?,36.516666666666666,WaliDreW,True,2.0
Action,2016.0,324810.0,TOXIKK™,740.6666666666666,76561198083478039,True,0.0
Adventure,2016.0,412830.0,STEINS;GATE,99.75,76561198049706747,True,2.0
Action,2016.0,512300.0,Unbox: Newbie's Adventure,13.983333333333334,76561198054761819,True,1.0
Indie,2016.0,477310.0,Space Hole,8.1,76561198041308217,True,2.0
Adventure,2016.0,358130.0,The Curious Expedition,376.65,smith1912,True,1.0
Action,2016.0,230270.0,N++ (NPLUSPLUS),461.1,tuanos,True,1.0
Strategy,2016.0,298050.0,Master of Orion,2245.05,76561198070263209,False,2.0
Indie,2016.0,521430.0,Super Switch,0.08333333333333333,76561198028017094,True,0.0
Casual,2016.0,521570.0,You Have 10 Seconds 2,57.1,AdmiralNikalov,True,0.0
Action,2016.0,512470.0,The Pirate: Caribbean Hunt,160.76666666666665,76561198043456895,False,1.0
Simulation,2016.0,385240.0,Ultimate Arena,331.96666666666664,76561198096038814,True,2.0
Free to Play,2016.0,291410.0,Duelyst,2539.7833333333333,ttaM5450151,False,2.0
Indie,2016.0,514520.0,Sparky's Hunt,0.5666666666666667,justinshek,True,0.0
Action,2016.0,275850.0,No Man's Sky,29879.133333333335,76561198047208452,False,0.0
Indie,2016.0,497850.0,8-Bit Hordes,261.8833333333333,archangel147,True,2.0
Action,2016.0,504490.0,The God's Chain,151.58333333333334,76561198068922744,True,2.0
Adventure,2016.0,494470.0,My Butler,208.65,76561198095839864,True,1.0
Adventure,2016.0,499100.0,Dark Parables: The Exiled Prince Collector's Edition,1.2833333333333334,Sp3ctre,True,0.0
Action,2016.0,384190.0,ABZU,223.41666666666666,bournedemocracy,True,2.0
Adventure,2016.0,443810.0,This Is the Police,1766.95,76561198115280683,True,2.0
Action,2016.0,448510.0,Overcooked,284.1666666666667,gakonami-uram,True,2.0
Adventure,2016.0,493370.0,Ragnarok Clicker,3711.633333333333,76561198070869544,False,1.0
Adventure,2016.0,461560.0,MANDAGON,185.15,ironcass,True,2.0
Adventure,2016.0,498240.0,Batman - The Telltale Series,452.95,MrPolicimo,True,2.0
Action,2016.0,240440.0,Quadrilateral Cowboy,130.0,76561198125715615,True,2.0
Adventure,2016.0,427910.0,Zavix Tower,0.6000000000000001,neoandmeo,True,2.0
Action,2014.0,315430.0,Polarity,1409.3666666666666,76561198091085055,True,2.0
